PRODUCT_ID,DATE,PRICE,QUANTITY
10,2023-02-16,17.97,92
11,2023-02-16,21.09,25
12,2023-02-16,89.19,66
13,2023-02-16,58.8,67
14,2023-02-16,83.32,38
15,2023-02-16,84.5,20
16,2023-02-16,97.38,12
17,2023-02-16,56.66,72
18,2023-02-16,86.15,51
19,2023-02-16,12.33,20
20,2023-02-16,22.5,26
1,2023-02-17,44.59,41
2,2023-02-17,88.36,69
3,2023-02-17,30.88,67
4,2023-02-17,52.02,48
5,2023-02-17,66.34,46
6,2023-02-17,89.37,52
7,2023-02-17,72.99,53
8,2023-02-17,97.43,37
9,2023-02-17,54.12,35
10,2023-02-17,17.89,84
11,2023-02-17,21.95,20
12,2023-02-17,96.3,65
13,2023-02-17,58.07,64
14,2023-02-17,86.06,28
15,2023-02-17,84.5,14
16,2023-02-17,97.38,5
17,2023-02-17,51.75,62
18,2023-02-17,80.64,48
19,2023-02-17,12.33,15
20,2023-02-17,22.5,23
1,2023-02-18,39.69,37
2,2023-02-18,99.24,63
3,2023-02-18,31.25,60
4,2023-02-18,52.8,38
5,2023-02-18,76.89,40
6,2023-02-18,89.37,51
7,2023-02-18,64.19,51
8,2023-02-18,94.91,29
9,2023-02-18,66.43,25
10,2023-02-18,16.02,78
11,2023-02-18,20.81,16
12,2023-02-18,96.3,63
13,2023-02-18,53.9,56
14,2023-02-18,82.41,27
15,2023-02-18,84.35,7
16,2023-02-18,94.05,1
17,2023-02-18,42.7,55
18,2023-02-18,84.46,46
19,2023-02-18,12.33,8
20,2023-02-18,22.5,15
1,2023-02-19,44.59,28
2,2023-02-19,95.24,55
3,2023-02-19,32.34,58
4,2023-02-19,49.21,28
5,2023-02-19,82.08,34
6,2023-02-19,89.37,41
7,2023-02-19,64.19,46
8,2023-02-19,96.97,28
9,2023-02-19,63.55,16
10,2023-02-19,16.02,68
11,2023-02-19,22.24,12
12,2023-02-19,92.5,58
13,2023-02-19,50.04,52
14,2023-02-19,91.68,20
15,2023-02-19,88.16,100
16,2023-02-19,89.25,100
17,2023-02-19,49.46,53
18,2023-02-19,70.58,45
19,2023-02-19,12.33,1
20,2023-02-19,22.5,13
1,2023-02-20,44.59,21
2,2023-02-20,99.24,45
3,2023-02-20,32.34,55
4,2023-02-20,49.21,27
5,2023-02-20,73.15,28
6,2023-02-20,76.64,40
7,2023-02-20,70.92,44
8,2023-02-20,87.75,24
9,2023-02-20,59.58,13
10,2023-02-20,16.02,63
11,2023-02-20,21.95,9
12,2023-02-20,88.19,52
13,2023-02-20,59.64,46
14,2023-02-20,88.09,14
15,2023-02-20,84.5,92
16,2023-02-20,97.38,90
17,2023-02-20,51.27,44
18,2023-02-20,78.74,36
19,2023-02-20,11.48,100
20,2023-02-20,22.5,4
1,2023-02-21,44.59,17
2,2023-02-21,99.24,40
3,2023-02-21,32.34,45
4,2023-02-21,43.28,19
5,2023-02-21,76.89,18
6,2023-02-21,100.61,31
7,2023-02-21,70.72,39
8,2023-02-21,87.75,19
9,2023-02-21,59.01,6
10,2023-02-21,13.95,55
11,2023-02-21,21.95,1
12,2023-02-21,96.3,44
13,2023-02-21,58.8,43
14,2023-02-21,91.68,13
15,2023-02-21,84.5,89
16,2023-02-21,97.38,83
17,2023-02-21,42.31,42
18,2023-02-21,80.64,29
19,2023-02-21,12.33,93
20,2023-02-21,22.5,3
1,2023-02-22,49.29,9
2,2023-02-22,88.06,32
3,2023-02-22,32.34,43
4,2023-02-22,54.0,16
5,2023-02-22,76.89,8
6,2023-02-22,83.27,28
7,2023-02-22,72.29,36
8,2023-02-22,86.72,14
9,2023-02-22,59.58,4
10,2023-02-22,14.26,54
11,2023-02-22,21.95,100
12,2023-02-22,96.3,42
13,2023-02-22,58.8,40
14,2023-02-22,91.68,8
15,2023-02-22,84.5,81
16,2023-02-22,104.0,81
17,2023-02-22,44.81,33
18,2023-02-22,87.7,22
19,2023-02-22,13.2,88
20,2023-02-22,22.5,2
1,2023-02-23,44.59,1
2,2023-02-23,107.41,23
3,2023-02-23,32.34,39
4,2023-02-23,56.51,13
5,2023-02-23,83.65,1
6,2023-02-23,89.37,18
7,2023-02-23,64.19,34
8,2023-02-23,95.48,11
9,2023-02-23,59.58,2
10,2023-02-23,18.36,44
11,2023-02-23,20.0,94
12,2023-02-23,96.3,37
13,2023-02-23,61.49,38
14,2023-02-23,99.05,100
15,2023-02-23,84.5,75
16,2023-02-23,85.59,75
17,2023-02-23,56.14,29
18,2023-02-23,91.11,19
19,2023-02-23,13.9,80
20,2023-02-23,22.5,100
1,2023-02-24,39.63,100
2,2023-02-24,84.94,22
3,2023-02-24,37.11,37
4,2023-02-24,49.21,12
5,2023-02-24,68.8,100
6,2023-02-24,102.49,8
7,2023-02-24,64.19,30
8,2023-02-24,90.02,6
9,2023-02-24,68.27,100
10,2023-02-24,16.02,39
11,2023-02-24,19.85,93
12,2023-02-24,91.46,27
13,2023-02-24,58.8,28
14,2023-02-24,88.8,90
15,2023-02-24,84.5,65
16,2023-02-24,97.38,66
17,2023-02-24,49.46,21
18,2023-02-24,68.74,13
19,2023-02-24,12.33,78
20,2023-02-24,22.5,98
1,2023-02-25,44.59,96
2,2023-02-25,99.24,14
3,2023-02-25,32.34,34
4,2023-02-25,55.38,3
5,2023-02-25,72.38,99
6,2023-02-25,89.37,1
7,2023-02-25,64.19,21
8,2023-02-25,87.75,5
9,2023-02-25,59.58,96
10,2023-02-25,14.51,32
11,2023-02-25,25.08,91
12,2023-02-25,96.3,23
13,2023-02-25,58.8,25
14,2023-02-25,91.68,87
15,2023-02-25,84.5,55
16,2023-02-25,95.05,65
17,2023-02-25,44.92,12
18,2023-02-25,80.64,5
19,2023-02-25,12.36,70
20,2023-02-25,22.5,97
1,2023-02-26,38.67,86
2,2023-02-26,105.94,13
3,2023-02-26,30.78,28
4,2023-02-26,56.34,100
5,2023-02-26,76.89,94
6,2023-02-26,89.37,100
7,2023-02-26,61.36,20
8,2023-02-26,87.75,3
9,2023-02-26,51.1,89
10,2023-02-26,17.99,24
11,2023-02-26,19.05,81
12,2023-02-26,109.59,17
13,2023-02-26,58.8,24
14,2023-02-26,91.68,79
15,2023-02-26,81.75,52
16,2023-02-26,97.38,58
17,2023-02-26,49.46,10
18,2023-02-26,68.6,100
19,2023-02-26,10.87,61
20,2023-02-26,25.84,92
1,2023-02-27,41.11,83
2,2023-02-27,109.44,6
3,2023-02-27,32.34,20
4,2023-02-27,49.21,93
5,2023-02-27,73.37,91
6,2023-02-27,79.24,96
7,2023-02-27,64.19,19
8,2023-02-27,98.42,100
9,2023-02-27,59.58,87
10,2023-02-27,16.02,23
11,2023-02-27,21.95,73
12,2023-02-27,86.79,11
13,2023-02-27,58.8,21
14,2023-02-27,101.49,74
15,2023-02-27,93.61,49
16,2023-02-27,101.29,48
17,2023-02-27,49.46,5
18,2023-02-27,80.64,97
19,2023-02-27,13.91,55
20,2023-02-27,22.66,87
1,2023-02-28,44.59,79
2,2023-02-28,87.72,100
3,2023-02-28,32.34,12
4,2023-02-28,52.4,89
5,2023-02-28,70.23,82
6,2023-02-28,89.37,93
7,2023-02-28,62.02,15
8,2023-02-28,87.75,97
9,2023-02-28,59.58,80
10,2023-02-28,16.02,16
11,2023-02-28,21.95,67
12,2023-02-28,110.19,1
13,2023-02-28,58.8,13
14,2023-02-28,84.65,68
15,2023-02-28,90.01,42
16,2023-02-28,97.38,43
17,2023-02-28,45.43,100
18,2023-02-28,90.05,93
19,2023-02-28,12.33,49
20,2023-02-28,24.66,84
1,2023-03-01,38.74,77
2,2023-03-01,112.45,91
3,2023-03-01,32.34,11
4,2023-03-01,52.83,83
5,2023-03-01,87.96,73
6,2023-03-01,78.74,85
7,2023-03-01,54.84,7
8,2023-03-01,87.75,88
9,2023-03-01,59.58,71
10,2023-03-01,16.02,8
11,2023-03-01,25.13,64
12,2023-03-01,96.3,100
13,2023-03-01,58.8,9
14,2023-03-01,103.51,62
15,2023-03-01,85.23,32
16,2023-03-01,106.7,41
17,2023-03-01,46.9,97
18,2023-03-01,80.64,91
19,2023-03-01,12.33,41
20,2023-03-01,22.4,74
1,2023-03-02,44.59,67
2,2023-03-02,99.24,90
3,2023-03-02,29.36,7
4,2023-03-02,49.21,82
5,2023-03-02,82.58,64
6,2023-03-02,88.76,75
7,2023-03-02,57.85,4
8,2023-03-02,87.75,79
9,2023-03-02,67.16,69
10,2023-03-02,16.02,100
11,2023-03-02,22.99,63
12,2023-03-02,96.3,96
13,2023-03-02,62.98,5
14,2023-03-02,94.32,56
15,2023-03-02,84.5,26
16,2023-03-02,86.01,39
17,2023-03-02,49.46,96
18,2023-03-02,80.64,89
19,2023-03-02,13.97,35
20,2023-03-02,24.38,73
1,2023-03-03,44.59,65
2,2023-03-03,101.11,80
3,2023-03-03,30.76,4
4,2023-03-03,52.7,72
5,2023-03-03,87.5,61
6,2023-03-03,89.37,65
7,2023-03-03,64.19,1
8,2023-03-03,97.35,73
9,2023-03-03,59.58,68
10,2023-03-03,16.02,93
11,2023-03-03,21.95,62
12,2023-03-03,96.3,86
13,2023-03-03,62.64,100
14,2023-03-03,93.95,48
15,2023-03-03,84.5,17
16,2023-03-03,97.38,33
17,2023-03-03,49.46,91
18,2023-03-03,70.75,82
19,2023-03-03,12.67,32
20,2023-03-03,21.86,68
1,2023-03-04,40.22,56
2,2023-03-04,111.11,74
3,2023-03-04,32.34,3
4,2023-03-04,50.84,66
5,2023-03-04,76.89,56
6,2023-03-04,101.09,56
7,2023-03-04,59.18,100
8,2023-03-04,87.75,63
9,2023-03-04,51.38,61
10,2023-03-04,17.29,90
11,2023-03-04,21.95,54
12,2023-03-04,96.3,82
13,2023-03-04,54.38,92
14,2023-03-04,91.68,43
15,2023-03-04,80.46,9
16,2023-03-04,97.38,28
17,2023-03-04,49.46,86
18,2023-03-04,80.64,76
19,2023-03-04,12.33,26
20,2023-03-04,22.5,60
1,2023-03-05,44.59,50
2,2023-03-05,101.0,72
3,2023-03-05,31.52,2
4,2023-03-05,49.21,65
5,2023-03-05,84.1,50
6,2023-03-05,89.37,55
7,2023-03-05,64.19,96
8,2023-03-05,85.34,60
9,2023-03-05,57.47,51
10,2023-03-05,15.18,87
11,2023-03-05,21.95,51
12,2023-03-05,96.3,75
13,2023-03-05,58.8,82
14,2023-03-05,91.68,35
15,2023-03-05,79.27,3
16,2023-03-05,97.38,21
17,2023-03-05,49.46,76
18,2023-03-05,81.49,68
19,2023-03-05,12.33,19
20,2023-03-05,23.22,52
1,2023-03-06,44.59,46
2,2023-03-06,107.47,64
3,2023-03-06,32.61,100
4,2023-03-06,42.43,62
5,2023-03-06,75.57,40
6,2023-03-06,89.37,47
7,2023-03-06,64.19,95
8,2023-03-06,83.54,51
9,2023-03-06,54.18,47
10,2023-03-06,17.34,77
11,2023-03-06,19.77,42
12,2023-03-06,96.78,69
13,2023-03-06,62.81,80
14,2023-03-06,97.74,30
15,2023-03-06,84.5,100
16,2023-03-06,97.38,13
17,2023-03-06,52.43,71
18,2023-03-06,80.64,66
19,2023-03-06,11.9,11
20,2023-03-06,22.5,43
1,2023-03-07,44.59,42
2,2023-03-07,110.56,54
3,2023-03-07,32.34,98
4,2023-03-07,55.29,60
5,2023-03-07,76.89,38
6,2023-03-07,76.43,44
7,2023-03-07,73.35,87
8,2023-03-07,81.4,46
9,2023-03-07,61.33,44
10,2023-03-07,18.19,75
11,2023-03-07,20.35,39
12,2023-03-07,96.3,62
13,2023-03-07,58.75,71
14,2023-03-07,91.68,26
15,2023-03-07,90.07,94
16,2023-03-07,95.23,8
17,2023-03-07,49.46,67
18,2023-03-07,85.27,63
19,2023-03-07,12.33,7
20,2023-03-07,23.6,40
1,2023-03-08,44.59,41
2,2023-03-08,103.64,50
3,2023-03-08,28.01,93
4,2023-03-08,47.0,55
5,2023-03-08,76.89,28
6,2023-03-08,88.78,37
7,2023-03-08,64.19,78
8,2023-03-08,82.58,43
9,2023-03-08,67.01,41
10,2023-03-08,16.11,70
11,2023-03-08,21.74,36
12,2023-03-08,96.3,55
13,2023-03-08,58.8,69
14,2023-03-08,99.69,25
15,2023-03-08,81.58,92
16,2023-03-08,110.65,100
17,2023-03-08,54.13,62
18,2023-03-08,84.38,58
19,2023-03-08,12.84,100
20,2023-03-08,24.71,39
1,2023-03-09,45.76,40
2,2023-03-09,99.24,48
3,2023-03-09,32.34,86
4,2023-03-09,53.51,51
5,2023-03-09,72.61,25
6,2023-03-09,97.45,27
7,2023-03-09,64.19,76
8,2023-03-09,87.75,40
9,2023-03-09,59.58,32
10,2023-03-09,16.02,65
11,2023-03-09,19.74,33
12,2023-03-09,96.3,48
13,2023-03-09,58.8,66
14,2023-03-09,105.39,17
15,2023-03-09,84.5,86
16,2023-03-09,90.14,90
17,2023-03-09,46.65,59
18,2023-03-09,80.64,56
19,2023-03-09,12.86,92
20,2023-03-09,21.94,30
1,2023-03-10,46.48,36
2,2023-03-10,111.23,46
3,2023-03-10,32.34,79
4,2023-03-10,49.21,50
5,2023-03-10,76.89,20
6,2023-03-10,89.37,19
7,2023-03-10,72.9,73
8,2023-03-10,79.35,36
9,2023-03-10,58.79,24
10,2023-03-10,16.02,63
11,2023-03-10,24.93,23
12,2023-03-10,92.75,44
13,2023-03-10,66.97,57
14,2023-03-10,82.6,13
15,2023-03-10,74.15,76
16,2023-03-10,99.45,86
17,2023-03-10,43.64,52
18,2023-03-10,80.64,52
19,2023-03-10,12.33,88
20,2023-03-10,22.5,28
1,2023-03-11,49.96,31
2,2023-03-11,112.2,38
3,2023-03-11,32.34,72
4,2023-03-11,49.21,46
5,2023-03-11,76.89,14
6,2023-03-11,80.91,18
7,2023-03-11,64.19,63
8,2023-03-11,100.47,30
9,2023-03-11,59.58,21
10,2023-03-11,17.85,55
11,2023-03-11,21.95,22
12,2023-03-11,96.3,34
13,2023-03-11,60.03,53
14,2023-03-11,84.38,7
15,2023-03-11,75.91,67
16,2023-03-11,86.52,83
17,2023-03-11,49.46,45
18,2023-03-11,73.69,43
19,2023-03-11,12.33,79
20,2023-03-11,22.5,25
1,2023-03-12,44.94,25
2,2023-03-12,93.64,34
3,2023-03-12,32.34,68
4,2023-03-12,54.92,45
5,2023-03-12,66.36,6
6,2023-03-12,83.23,15
7,2023-03-12,68.76,53
8,2023-03-12,87.75,21
9,2023-03-12,58.73,16
10,2023-03-12,14.87,45
11,2023-03-12,21.51,13
12,2023-03-12,96.3,30
13,2023-03-12,58.8,47
14,2023-03-12,91.68,100
15,2023-03-12,82.97,63
16,2023-03-12,107.43,74
17,2023-03-12,52.73,41
18,2023-03-12,80.64,33
19,2023-03-12,12.33,78
20,2023-03-12,22.5,22
1,2023-03-13,44.59,20
2,2023-03-13,94.1,28
3,2023-03-13,32.34,61
4,2023-03-13,49.21,43
5,2023-03-13,73.39,1
6,2023-03-13,89.37,13
7,2023-03-13,61.43,50
8,2023-03-13,94.35,16
9,2023-03-13,59.58,8
10,2023-03-13,16.02,36
11,2023-03-13,21.95,4
12,2023-03-13,106.04,25
13,2023-03-13,63.84,37
14,2023-03-13,91.68,97
15,2023-03-13,74.75,53
16,2023-03-13,97.38,73
17,2023-03-13,53.29,39
18,2023-03-13,88.88,32
19,2023-03-13,12.33,71
20,2023-03-13,25.01,14
1,2023-03-14,43.96,11
2,2023-03-14,99.24,26
3,2023-03-14,32.34,59
4,2023-03-14,49.21,34
5,2023-03-14,68.7,100
6,2023-03-14,76.61,11
7,2023-03-14,69.67,40
8,2023-03-14,93.0,13
9,2023-03-14,66.87,4
10,2023-03-14,16.65,32
11,2023-03-14,22.54,1
12,2023-03-14,96.3,20
13,2023-03-14,52.35,29
14,2023-03-14,88.7,96
15,2023-03-14,79.9,52
16,2023-03-14,107.96,71
17,2023-03-14,49.46,30
18,2023-03-14,80.64,31
19,2023-03-14,11.48,65
20,2023-03-14,22.23,5
1,2023-03-15,44.59,3
2,2023-03-15,99.24,17
3,2023-03-15,28.48,54
4,2023-03-15,49.21,29
5,2023-03-15,76.89,98
6,2023-03-15,89.37,1
7,2023-03-15,64.19,32
8,2023-03-15,87.75,3
9,2023-03-15,60.58,100
10,2023-03-15,16.02,23
11,2023-03-15,21.95,100
12,2023-03-15,89.5,11
13,2023-03-15,64.89,24
14,2023-03-15,78.86,89
15,2023-03-15,84.5,45
16,2023-03-15,108.68,68
17,2023-03-15,52.3,24
18,2023-03-15,80.64,26
19,2023-03-15,12.33,64
20,2023-03-15,22.47,100
1,2023-03-16,44.59,100
2,2023-03-16,106.97,8
3,2023-03-16,28.35,46
4,2023-03-16,49.21,25
5,2023-03-16,76.89,97
6,2023-03-16,93.94,100
7,2023-03-16,63.3,26
8,2023-03-16,96.96,100
9,2023-03-16,59.58,92
10,2023-03-16,16.02,15
11,2023-03-16,23.62,95
12,2023-03-16,92.93,8
13,2023-03-16,58.8,20
14,2023-03-16,82.97,87
15,2023-03-16,83.76,41
16,2023-03-16,94.2,59
17,2023-03-16,56.16,17
18,2023-03-16,80.64,23
19,2023-03-16,12.33,62
20,2023-03-16,22.5,91
1,2023-03-17,48.5,94
2,2023-03-17,103.85,100
3,2023-03-17,33.8,39
4,2023-03-17,50.35,24
5,2023-03-17,76.89,90
6,2023-03-17,85.81,99
7,2023-03-17,64.19,17
8,2023-03-17,87.75,98
9,2023-03-17,65.74,83
10,2023-03-17,16.02,10
11,2023-03-17,20.44,94
12,2023-03-17,96.3,100
13,2023-03-17,58.7,15
14,2023-03-17,99.92,77
15,2023-03-17,84.5,36
16,2023-03-17,108.74,52
17,2023-03-17,49.46,12
18,2023-03-17,72.8,20
19,2023-03-17,12.33,56
20,2023-03-17,19.44,88
1,2023-03-18,44.59,84
2,2023-03-18,108.17,94
3,2023-03-18,32.34,29
4,2023-03-18,51.22,21
5,2023-03-18,76.89,88
6,2023-03-18,89.37,92
7,2023-03-18,64.19,10
8,2023-03-18,87.75,90
9,2023-03-18,59.58,76
10,2023-03-18,14.89,6
11,2023-03-18,22.81,93
12,2023-03-18,94.3,90
13,2023-03-18,58.8,8
14,2023-03-18,91.68,70
15,2023-03-18,84.5,34
16,2023-03-18,97.38,49
17,2023-03-18,51.2,9
18,2023-03-18,80.64,12
19,2023-03-18,11.35,50
20,2023-03-18,19.7,81
1,2023-03-19,44.59,76
2,2023-03-19,91.2,89
3,2023-03-19,32.34,25
4,2023-03-19,47.56,13
5,2023-03-19,82.77,79
6,2023-03-19,89.37,90
7,2023-03-19,64.0,2
8,2023-03-19,98.39,84
9,2023-03-19,59.58,66
10,2023-03-19,18.16,100
11,2023-03-19,21.95,91
12,2023-03-19,96.3,81
13,2023-03-19,58.8,6
14,2023-03-19,91.68,64
15,2023-03-19,72.78,28
16,2023-03-19,88.25,46
17,2023-03-19,42.65,100
18,2023-03-19,90.74,7
19,2023-03-19,11.88,47
20,2023-03-19,22.5,80
1,2023-03-20,44.59,69
2,2023-03-20,99.24,80
3,2023-03-20,31.42,15
4,2023-03-20,42.66,8
5,2023-03-20,88.27,77
6,2023-03-20,89.37,80
7,2023-03-20,61.23,100
8,2023-03-20,97.58,77
9,2023-03-20,59.58,60
10,2023-03-20,16.02,91
11,2023-03-20,21.95,90
12,2023-03-20,96.3,73
13,2023-03-20,56.74,1
14,2023-03-20,91.68,56
15,2023-03-20,84.5,22
16,2023-03-20,92.22,45
17,2023-03-20,46.28,93
18,2023-03-20,80.64,6
19,2023-03-20,12.33,43
20,2023-03-20,24.26,79
1,2023-03-21,44.59,59
2,2023-03-21,99.24,78
3,2023-03-21,32.34,8
4,2023-03-21,43.31,1
5,2023-03-21,79.23,76
6,2023-03-21,80.55,73
7,2023-03-21,64.19,95
8,2023-03-21,87.41,73
9,2023-03-21,59.58,54
10,2023-03-21,16.02,85
11,2023-03-21,25.19,84
12,2023-03-21,94.95,64
13,2023-03-21,61.97,100
14,2023-03-21,102.2,54
15,2023-03-21,73.87,17
16,2023-03-21,97.38,43
17,2023-03-21,44.95,87
18,2023-03-21,77.88,100
19,2023-03-21,13.24,36
20,2023-03-21,22.5,74
1,2023-03-22,42.15,58
2,2023-03-22,99.24,76
3,2023-03-22,32.34,3
4,2023-03-22,49.21,100
5,2023-03-22,76.89,73
6,2023-03-22,92.42,63
7,2023-03-22,64.19,92
8,2023-03-22,87.75,69
9,2023-03-22,54.57,49
10,2023-03-22,15.15,76
11,2023-03-22,22.39,78
12,2023-03-22,84.05,55
13,2023-03-22,53.01,98
14,2023-03-22,78.86,45
15,2023-03-22,83.52,8
16,2023-03-22,84.89,35
17,2023-03-22,47.33,86
18,2023-03-22,80.64,97
19,2023-03-22,12.9,28
20,2023-03-22,22.5,71
1,2023-03-23,44.59,52
2,2023-03-23,99.24,74
3,2023-03-23,31.1,1
4,2023-03-23,48.89,93
5,2023-03-23,76.89,67
6,2023-03-23,89.37,54
7,2023-03-23,64.19,87
8,2023-03-23,99.7,59
9,2023-03-23,64.71,47
10,2023-03-23,15.36,72
11,2023-03-23,21.51,71
12,2023-03-23,96.3,50
13,2023-03-23,58.8,89
14,2023-03-23,102.35,40
15,2023-03-23,84.5,100
16,2023-03-23,97.38,28
17,2023-03-23,49.46,80
18,2023-03-23,80.64,88
19,2023-03-23,11.74,22
20,2023-03-23,22.38,64
1,2023-03-24,39.4,51
2,2023-03-24,99.24,65
3,2023-03-24,29.79,100
4,2023-03-24,49.21,90
5,2023-03-24,76.89,58
6,2023-03-24,97.19,49
7,2023-03-24,63.53,80
8,2023-03-24,77.27,52
9,2023-03-24,59.58,40
10,2023-03-24,17.12,71
11,2023-03-24,19.52,69
12,2023-03-24,96.3,44
13,2023-03-24,52.66,81
14,2023-03-24,83.79,37
15,2023-03-24,84.5,91
16,2023-03-24,96.26,21
17,2023-03-24,50.76,76
18,2023-03-24,80.64,86
19,2023-03-24,11.41,17
20,2023-03-24,22.5,54
1,2023-03-25,50.96,45
2,2023-03-25,112.03,63
3,2023-03-25,34.4,90
4,2023-03-25,52.59,87
5,2023-03-25,76.89,49
6,2023-03-25,76.68,46
7,2023-03-25,64.19,77
8,2023-03-25,99.86,47
9,2023-03-25,52.68,37
10,2023-03-25,16.02,68
11,2023-03-25,24.31,67
12,2023-03-25,96.3,42
13,2023-03-25,53.91,78
14,2023-03-25,91.68,29
15,2023-03-25,88.31,88
16,2023-03-25,97.38,16
17,2023-03-25,45.69,66
18,2023-03-25,80.64,83
19,2023-03-25,12.33,11
20,2023-03-25,22.5,44
1,2023-03-26,41.71,44
2,2023-03-26,99.24,57
3,2023-03-26,35.1,85
4,2023-03-26,49.21,85
5,2023-03-26,76.89,44
6,2023-03-26,89.37,45
7,2023-03-26,63.74,68
8,2023-03-26,79.76,40
9,2023-03-26,51.15,32
10,2023-03-26,17.62,67
11,2023-03-26,21.95,66
12,2023-03-26,96.3,38
13,2023-03-26,58.8,71
14,2023-03-26,95.04,22
15,2023-03-26,85.16,87
16,2023-03-26,97.38,9
17,2023-03-26,49.46,61
18,2023-03-26,80.64,74
19,2023-03-26,10.68,1
20,2023-03-26,25.14,41
1,2023-03-27,45.11,43
2,2023-03-27,95.85,47
3,2023-03-27,32.34,81
4,2023-03-27,49.21,77
5,2023-03-27,74.95,41
6,2023-03-27,78.77,35
7,2023-03-27,64.19,59
8,2023-03-27,87.75,31
9,2023-03-27,59.58,31
10,2023-03-27,14.08,57
11,2023-03-27,21.95,61
12,2023-03-27,96.3,35
13,2023-03-27,58.8,66
14,2023-03-27,96.14,20
15,2023-03-27,84.5,80
16,2023-03-27,111.21,6
17,2023-03-27,54.53,52
18,2023-03-27,80.64,69
19,2023-03-27,12.33,100
20,2023-03-27,22.5,34
1,2023-03-28,40.54,36
2,2023-03-28,107.73,45
3,2023-03-28,32.34,73
4,2023-03-28,43.93,71
5,2023-03-28,69.72,34
6,2023-03-28,80.73,30
7,2023-03-28,64.19,57
8,2023-03-28,87.75,25
9,2023-03-28,59.58,21
10,2023-03-28,16.02,53
11,2023-03-28,19.75,57
12,2023-03-28,82.04,32
13,2023-03-28,58.8,65
14,2023-03-28,104.98,13
15,2023-03-28,85.53,77
16,2023-03-28,97.38,100
17,2023-03-28,46.3,45
18,2023-03-28,80.64,59
19,2023-03-28,12.33,91
20,2023-03-28,24.73,28
1,2023-03-29,40.09,34
2,2023-03-29,99.24,36
3,2023-03-29,32.6,70
4,2023-03-29,49.21,68
5,2023-03-29,76.89,30
6,2023-03-29,80.33,25
7,2023-03-29,71.4,49
8,2023-03-29,86.08,18
9,2023-03-29,51.82,11
10,2023-03-29,14.97,50
11,2023-03-29,24.75,49
12,2023-03-29,83.2,25
13,2023-03-29,58.8,63
14,2023-03-29,91.68,3
15,2023-03-29,84.5,73
16,2023-03-29,105.78,92
17,2023-03-29,46.76,44
18,2023-03-29,88.68,53
19,2023-03-29,10.65,86
20,2023-03-29,25.76,24
1,2023-03-30,45.8,29
2,2023-03-30,99.24,31
3,2023-03-30,32.46,65
4,2023-03-30,49.21,60
5,2023-03-30,70.19,26
6,2023-03-30,99.92,24
7,2023-03-30,65.92,41
8,2023-03-30,87.75,9
9,2023-03-30,57.51,2
10,2023-03-30,16.02,41
11,2023-03-30,21.95,47
12,2023-03-30,88.42,17
13,2023-03-30,53.35,62
14,2023-03-30,89.49,1
15,2023-03-30,84.5,69
16,2023-03-30,97.38,91
17,2023-03-30,49.21,42
18,2023-03-30,88.28,52
19,2023-03-30,13.57,80
20,2023-03-30,22.5,21
1,2023-03-31,44.59,21
2,2023-03-31,99.24,23
3,2023-03-31,36.07,61
4,2023-03-31,49.21,59
5,2023-03-31,85.8,18
6,2023-03-31,100.34,20
7,2023-03-31,64.19,36
8,2023-03-31,87.75,6
9,2023-03-31,59.58,100
10,2023-03-31,18.09,36
11,2023-03-31,24.85,38
12,2023-03-31,94.73,16
13,2023-03-31,50.58,58
14,2023-03-31,91.68,100
15,2023-03-31,84.18,65
16,2023-03-31,97.38,85
17,2023-03-31,52.72,38
18,2023-03-31,73.19,44
19,2023-03-31,12.53,72
20,2023-03-31,22.5,20
1,2023-04-01,39.46,20
2,2023-04-01,110.81,16
3,2023-04-01,32.34,59
4,2023-04-01,46.8,56
5,2023-04-01,67.47,9
6,2023-04-01,89.37,11
7,2023-04-01,64.47,31
8,2023-04-01,81.73,100
9,2023-04-01,56.91,96
10,2023-04-01,14.84,34
11,2023-04-01,19.92,32
12,2023-04-01,102.97,7
13,2023-04-01,58.8,51
14,2023-04-01,91.68,98
15,2023-04-01,84.5,59
16,2023-04-01,89.64,83
17,2023-04-01,45.17,29
18,2023-04-01,85.79,39
19,2023-04-01,11.25,64
20,2023-04-01,22.5,11
1,2023-04-02,38.71,10
2,2023-04-02,99.24,7
3,2023-04-02,32.34,57
4,2023-04-02,44.01,54
5,2023-04-02,82.35,4
6,2023-04-02,89.37,7
7,2023-04-02,64.19,28
8,2023-04-02,87.75,98
9,2023-04-02,57.38,88
10,2023-04-02,16.02,24
11,2023-04-02,19.33,30
12,2023-04-02,92.74,100
13,2023-04-02,58.8,50
14,2023-04-02,78.29,92
15,2023-04-02,84.5,49
16,2023-04-02,97.38,81
17,2023-04-02,49.46,19
18,2023-04-02,80.64,34
19,2023-04-02,13.82,62
20,2023-04-02,20.11,6
1,2023-04-03,44.59,7
2,2023-04-03,94.95,5
3,2023-04-03,32.34,48
4,2023-04-03,49.21,46
5,2023-04-03,76.89,100
6,2023-04-03,89.37,100
7,2023-04-03,72.04,24
8,2023-04-03,87.75,96
9,2023-04-03,53.23,79
10,2023-04-03,16.02,20
11,2023-04-03,20.5,24
12,2023-04-03,96.3,98
13,2023-04-03,58.8,48
14,2023-04-03,91.68,85
15,2023-04-03,84.5,43
16,2023-04-03,94.93,75
17,2023-04-03,49.46,12
18,2023-04-03,78.48,26
19,2023-04-03,12.33,58
20,2023-04-03,22.5,5
